irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText
3683665,3c62063a-11c1-4fe4-8dd4-c19cab38cd0c,NY,3365256,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3683665,http://sweetgum.nybg.org/images3/2830/104/03365256.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,RB (Barcode) 607676,"SA
JARDIM BOTANICO DO RIO DE JANEIRO
RB 455298
ANEMIACEAE
Anemia phyllitidis (L.) Sw.
Det.: G. A. Nóbrega, 19-111-2015
Brasil, Mato Grosso do Sul, Bonito. Parque Nacional da Serra do
Bodoquena, Taquaral, trilha ao lado do rio Taquaral. 21°06'32"" S,
56°37'53"" W. Elev.: 429 m.
Erva terrestre de 70 cm de altura, ciófila. Folhas discolores verdes, cartáceas.
Habitat: Floresta Ombrófila Densa.
03365256
A. Quinet, 2283, G. Martinelli, R. Borges, A.
Bevacqua, T. Serrano, N. Pougy, M. Moraes
Proj.: Centro Nacional de Conservalo da Flora Brasileira -
Projeto Inventàrio em Àreas Prioritàrias de Conservalo.
03-XI1-2010
00607676
03365256"
3943382,709bb2bc-0901-483b-97cf-3ac7226c7a39,NY,3696504,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3943382,http://sweetgum.nybg.org/images3/3047/550/03696504.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,INB 2850952,"cA
fen
INB0002850952
Flora de Costa Rica
Pter./Schizaeaceae	dup.=5
Anemia phyllitidis (L.) Sw.
Det. A. Rojas, 19/dic/2001
Puntarenas: Coto Brus. No protegida. Cuenca
Térraba-Sierpe. Coto Brus a orillas del Río Negro.
8:54:47.4520 N -82:47:44.2030 W 1200 m
Terrestre en sotobosque.
BOTANICAL
ÍARDHti
NEW YORK BOTANICAL GARDEN
A. Jiménez 25	10/feb/1999
E. Mora Castro, E. Navarro, A. Rojas, E. Alfaro
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
INB0002850952
03696504"
3946102,2c90a169-80c4-4e2e-9da4-cbe140e5df58,NY,3696765,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3946102,http://sweetgum.nybg.org/images3/3060/774/03696765.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"HERBARIO UPCB
Universidade Federal do Paraná
Anemiaceae
Det.:
Brasil. Tocantins: Pindorama do Tocantins. -11.22333s, -47.5661 llw. 508 m.
Estrada de Pindorama para Natividade, ca. 10 km de Pindorama. Cerrado.
Terrestre em barranco de rio temporário.
Leg.: Labiak, P.H. 5889 & R.C.Forzza, A.M.A. Amorim, C. Pessoa
Data: 5/Mar/2015
03696765"
4176040,4dfea44d-9248-4844-a65b-c2e98932991e,NY,3892676,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176040,http://sweetgum.nybg.org/images3/3281/486/03892676.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"INSTITUTO NACIONAL DE INVESTIGACIONES SOBRE RECURSOS BIOTICOS
HERBARIO XAL
No, de etiqueta_ . Fam. /3/ ¿p C, hft 7,0	€ '_
Nombre Cientifico/4/ í\	)Q pKu Ui'nS? C L.o) ÍJíxjcíi kz. -_
País/5/__Estado/6/ Njert^CVue Mpíq. /7/ TCOCelC) -
Localidad/8/_ fijen te Texolo -_
__«,_Mapa 191 ____
Lat. 1101_Long. /II/__Alt./12/ 1 bOO m -
Tip. Veg. /13/__Prim. ( ) Sec. ( )/14/
Inf. Ambiental /15¿___
Suelo /16/___
Asociada IWí_;___.
Abund./18/_ Forma Biol./19/___
Tamaño /20¿_An. ( ) Perenne ( ) 1211 Fruto 1221 _
__Flor /23/__
_Nom. Loe. /24/_____
Fecha Col. 1251 2Q -b\0U - IQ • Usos/26/___
Col./28/ fW Pe* loctO^ -fiÍQt) _No /29/ 2.293
Det/27/ ftO - P<alQ() —- F>l OS Otros datos /30¿___
Her: /31/_
Dupl: /32/
03892676"
4176046,2a7fe1f7-e1b7-4688-8c78-9865b23f102b,NY,3892682,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176046,http://sweetgum.nybg.org/images3/3281/491/03892682.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"UNIVERSITY OF MICHIGAN
Anemia phyllitidis (L) Swartz
det. John T. Mickel
¿2? M- Lj £*
S, 4AhndUL iq Cl ~i^ o
03892682"
4176053,7a244aa1-5d08-4ac3-840f-3b8e03b20f57,NY,3892689,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176053,http://sweetgum.nybg.org/images3/3281/498/03892689.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"xe.u\ cftg,
Instituto Nacional de Biodiversidad (INB)
Schizaeaceae	e. Mora 132
Anemia phyllitidis (L.) Sw.
Det. R. Moran, 01/02/2001
COSTA RICA lunin
immm rmiio
JP i fj II UM,UU*
FI ORA DK CORTA RICA	MIMIMI 833468
oto Ri
SWi>
rrr>:> r03""N 82°47 WW
d.u Hfw.3 Ctofr n	16 FEB 1388
liSTfTPP NACIONAL DK BIOOTVERSIDAD ( INB)
Eli eoiabsraciòa con tì Missouri Botanica! Garden iHO;
03892689"
4176572,7c87d3d7-f80e-4097-bc1e-2515d5903438,NY,3893208,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176572,http://sweetgum.nybg.org/images3/3281/982/03893208.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Anemia phyllitidis (L.) Sw.
Revised for Flora of Ecuador by
Benjamin 011gaard (AAU) 1999.
UNIVERSITY OF MICHIGAN
Anemia phyllitidis (Li Swartz
det. John T. Mickel
(Mission Ed. ANDRÉ)
HERBARIUM AMERICHE /EQUI NOCH ALIS
'	N° / Y
Patr.	, tw J yCj*
Altit. 0	(
AAnotat.
03893208"
4176640,11ea3e2f-0e4d-4a56-be67-610c71e9c054,NY,3893276,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176640,http://sweetgum.nybg.org/images3/3282/047/03893276.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"\
HERBARIO DEL INSTITUTO MIGUEL LILLO
yjX	UNIVERSIDAD NACIONAL DE TUCUMAN
N°y(O
N. G. - Jtt-J
1V. F................................................
0ep..ELucle£a*ú
Locálida d.. V ..C&QTi&lZ).
Altitud............................................ Fecha: IJ -1 .*?. j£
Observaciones
Det:
Plan Genera et Species Plantarum Argentinarum'
03893276
03893276"
4176649,463093fc-fd62-45d5-a990-e311b2173cf4,NY,3893285,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176649,http://sweetgum.nybg.org/images3/3282/056/03893285.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"ó
Pon y Entomokiii» Sudmnericm.
K.C.......*.„»
NV-
Pa,s .............
PrOVÍnCÍd i»6¿uWLII Dep^ E^
Localidad
<^t,tnd A 4f 0 /nd^.............. Fechd: 3^v¿0
°bserv.cio»es:,.^^ ^
L«g.: Ingeniero JOSE E. MONTES £>«*•.......................... ^
03893285"
4450386,f92c782c-55dd-4547-87d8-b66cb90a3922,NY,4127095,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4450386,http://sweetgum.nybg.org/images3/3598/696/04127095.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"fern
The New York Botanical Garden
far\w¡A pkjllií/Jr* (l*) $w.
Robbin C. Moran, 2019 (NY)
HERBARIO CENTRO DE PESQUISAS DO CACAU
Plantas da Regiao Cacaueira da Bahía
SCHIZEACEAE	— BRASIL —
Anemia
Municipio de Wenceslau GuimarSes. Reserva F
dual. Coletas próximas ao ""Pico do Urubu” aÍ°~
cerca de 550 m.s.n.m. Mata em fase inicial dT'
I destruieáo.
Terrestre. Inflorescencia creme-esverdeaH*
castanha.	ctaa a
La. Mattos Silva, S.C. de Sant'Ana. No 2934
02.04.1993.
04127095"
4450380,0c0c11da-6ec6-42ea-9059-3b5e7c6bac6b,NY,4127092,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4450380,http://sweetgum.nybg.org/images3/3599/297/04127092.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis (L.) Sw.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"YO^
botanical
SA
fero
The New York Botanical Garden
An-ehu'O. fky¡libéis (i.) £vj.
Robbin C. Moran, 2019 (NY)
NEW YORK BOTANICAL GARDEN
04127092
HERBÁRIO DA UNIVERSIDADE ESTADUAL Ijjjjfri DE feira de santana departamento de ci£ncias biológicas		11608 HUEFS
FAMILIA n , . ---- Schìzeaceae		
NOME CIENTIFICO ~--- Aneimia		
NOME VULGAR "" "" ""		
LAT.	LONG. --— —	
procedencia BRASIL « SAO PAULO, Municipio de Sào Sebasti «77^— Ilha Bela, estrada para o lado orientai da Ilha ca P i™ TI fle Til™ Belp. * “•		
observaqOes Samambaia Íe^sub-bosque, em le Floresta Atlantica com algumai		>cais umidos. 3 areas degradadas
L.P.de Gueiroz et al.	1 ' 2781	10 . XT „ I QOf\
DET.		D--- *** >4--7 TU
04127092"
4176702,3f081e3c-e269-4fca-a1d4-f12610a03d27,NY,3893338,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176702,http://sweetgum.nybg.org/images3/3282/102/03893338.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis var. tweedieana Hassl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"New York Botanical Garden
Anemia phyllitidis (L.) Sw.
var. tweediana (Hook.) Mickel
det. J. T. Mickel, 2009
Y\e#nA
' JPJ$4?3-
?k , , tfA.
n/itxkd'M,
: M&ttvlk -6a&te>
/¿ciW.ko CisVjjjdt *} aifctiSA. 0 /0 ~ OSo
CiJM	<¿'1SAMUft* -MuAh ^
(?m j£$ Wv4 yv I	trv'ltdi (m <ig£&Jui
.. '¿ALfa/n aM^ * i **
-^^5 * 4<rie	\
©
1 i #
/ *-v <5 :S // <fi
03893338"
4176703,48780ec6-e439-4d4d-a558-4dfbd1e3f5df,NY,3893339,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176703,http://sweetgum.nybg.org/images3/3282/103/03893339.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia phyllitidis var. tweedieana Hassl.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"NEW YORK BOTANICAL GARDEN
03893339
New York Botanical Garden
Anemia phyllitidis (L.) Sw.
var. tweediana (Hook.) Mickel
det. J. T. Mickel, 2009
a—	U
jj- Tm in*
HERBARIO DEL INiTITUTO MIGUEL LILLO
universidad nacional de tucuman
N. G.
N. V................................................................................................
ProvincAa^^ixMSo.	.....- - ....................................
Localidad^	........... ..................................„
A Ititud^............................................. Fecha:
Observaciones
Plan
Bet: _____
antarum Argentinarum""
two
03893339"
3680447,affa0c67-9a12-4d93-946a-cc6bd4420169,NY,3361635,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3680447,http://sweetgum.nybg.org/images3/2808/413/03361635.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia raddiana Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
F^cr*
Ayt^mféL
Herbário VIC
Det JcW^JUJ J	/vil /*©#?
UNIVERSIDADE FEDERAL DE VICOSA
DEPARTAMENTO DE BIOLOGIA VEGETAL
HERBÁRIO VIC - VICOSA ( MG, BRASIL )
Fam.: SCHIZAEACEAE	Na VIC: J3-229
Nome ClENT.: Anemiaflexuosa (Sav.) Sw.
Nome Vulgar:
DetJData: Gilmar E. Valente - 09/IV/1999
Proc.: Brasil; MG; Vi$osa; Campus da UFV; Fazenda dos Equideos.
Obs.: Planta coletada em barranco, exposta ao sol, na beira da estrada na fazenda dos
equideos.
Col.: Gilmar E. Valente - 421
Data: 29/E0/1999
03361635"
3680671,b2cdbdfa-0450-49b1-a49b-cfde704c5ee7,NY,3361645,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3680671,http://sweetgum.nybg.org/images3/2808/418/03361645.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia raddiana Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Fe<{\
Í||$P O./vnA/w'v-*» /v-v
Herbário VIC
Det	A	/^X
UNIVERSIDADE FEDERAL DE VINOSA	~
DEPARTAMENTO DE BIOLOGIA VEGETAL
SETOR DE ECOLOGIA VEGETAL - VINOSA (MG, BRASIL)
FAM.: SCHIZAEACEAE	\flCJJ)
No ME ClENT Anemia
NOME VULGAR:
DET./DATAI
Proc.: Brasil; MG; Visosa; Campus da UFV; barranco da estrada de térra da
fazenda de criado de cavalos.
Obs.: Planta coletada em barranco de beira de estrada, exposta ao sol.
Col.: GilmarE. Valente-1608
Data: 10/V/2004
03361645"
4176711,2a797493-c951-408e-9bf9-8ec64e6ea4b1,NY,3893347,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176711,http://sweetgum.nybg.org/images3/3282/109/03893347.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia semihirsuta Mickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"The New York Botanical Garden
Anemia semihirsuta Mickel
COLOMBIA. Valle de Cauca
P. Franco 2034A
03893347"
4176745,418dc35d-9d0d-4179-a844-f165b548e16f,NY,3893381,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176745,http://sweetgum.nybg.org/images3/3282/142/03893381.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia tomentosa (Savigny) Sw. var. tomentosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"New York Botanical Garden
Anemia tomentosa (Sav.) Sw.
var. tomentosa
det. J. T. Mickel, 2009
Herbario del Instituto Miguel Lillo
UNIVERSIDAD NACIONAL DE TUCUMAN
Localidad
Ahitad
Observaciones,
Plan “Genera et Species Plantarum Argentinarum'
03893381"
4176753,27e3f51d-2183-41cf-b9c8-7036984e1e15,NY,3893389,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176753,http://sweetgum.nybg.org/images3/3282/150/03893389.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia tomentosa var. anthriscifolia (Schrad.) Mickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"UNIVERSITY OF MICHIGAN
Anemia tomentosa (Sav.) Swartz
det. John T. Mickel
S. VENTURI
NEW YORK BOTANICAL GARDEN
03893389
03893389"
4450422,4f174bb6-aa5d-4ce1-b75e-cf30de5c622b,NY,4127105,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4450422,http://sweetgum.nybg.org/images3/3598/706/04127105.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia tomentosa var. anthriscifolia (Schrad.) Mickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"The New York Botanical Garden
h*¿y*¡CL	V*A. Qft ih YifC i-f¿>¡i'A
Robbin C. Moran, 2019 (NY)
HERBARIO CEPEC
FLORA DA BAHIA, BRASIL
PTERIDOFITA
Aneis i a
Municipio de Rio de Contas. Estrada
de Rio de Contas para Livramento de
Brucado. Na base da Cachoeira de Bru
mado, ao redor da Estacao Hidroele-
trica do DNOCS.
Frondes estere is verdes, frondes fer
te is eretas verde-claras, amadures-
cendo ferrug ineas.
E-B- dos Santos & S. Hayo 252
2i «05.i99í
BOTANICAL
Pardeé
NEW YORK BOTANICAL GARDEN
04127105
04127105"
2843171,1c5b79ed-3e2e-4712-b2c1-cb99742a1f4f,NY,2578095,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2843171,http://sweetgum.nybg.org/images3/1802/329/02578095.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia villosa Humb. & Bonpl. ex Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¿et John T. Mickel
4 tA it
NEW YORK BOTANICAL GARDEN
02578095
02578095"
4176798,2f23f7d9-f87e-43c6-b3c5-31b599c61bc9,NY,3893430,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176798,http://sweetgum.nybg.org/images3/3282/191/03893430.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia villosa Humb. & Bonpl. ex Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Anemia villosa HB
det. John T. Mickel
UNIVERSITY OF MICHIGAN
.jP' ^ ^ y > t*
0^tÙJ<jdÌ , /rtro - 3
C^f-Lg. ¡yÌ00*s—i—
- Lsyv ^'
i / ¿s~z/
""	in » b—
03893430"
4176828,8405b217-42b7-4d04-b06e-8c02cc54e212,NY,3893459,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176828,http://sweetgum.nybg.org/images3/3282/209/03893459.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia villosa Humb. & Bonpl. ex Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"New York Botanical Garden
! det. J. T. Mickel, 2012
HERBIER DU CENTRE ORSTOM de CAYENNE (CAY)
BP 165 - F-97323 Cayenne Cedex
SCHIZAEACEAE
Anémia villosa Humboldt & Bonpland ex Willdenow
GUYANE FRANÇAISE
Borne Frontière Numéro 4 - Bassin du Marouini
Alt. 370 m. - Long. 53° 46' - Lat. 2° 23'
Savane roche
Héliophi le saxicole. Pousse parmi les ananas
A côté de la borne
Saxicole herbacée	Fertile
Fougère dressée, entièrement verte.
Haut. 0,60 m.	Diam. cm.	Cire, cm
Coll. GRANVILLE J.J. DE
N° 11734
Date : 13 - 04 - 1993
Det. Granville J.J. de 1993
Dupl. CAY,Z,U,P,B,K,US,NY
03893459"
4176858,307c20d0-4a37-475f-b324-5ba680504d56,NY,3893489,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176858,http://sweetgum.nybg.org/images3/3282/238/03893489.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia villosa Humb. & Bonpl. ex Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"NEW YORK BOTANICAL GARDEN
.........03893489
HERBARIO NACIONAL COLOMBIANO
Anemia villosa H. & B. ex Willd.
oonf. M.T.Murillo-1991
Plantae austroamericanae.
.....
Columbia: distr. Cauca, ad pag. El Tambo^.Aaa..
Kjell von Sneidern.
03893489"
4450434,e075b3b3-de79-4bef-afa2-8707b273dce4,NY,4127117,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4450434,http://sweetgum.nybg.org/images3/3598/717/04127117.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia villosa Humb. & Bonpl. ex Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
Fern
The New York Botanical Garden
/IVillosa Hu*L,	£ ¡<uhì-L
Robbin C. Moran, 2019 (NY)
HERBARIO CEPEC
FLORA DA BAHIAy BRASIL
04127117
PTERIDOFITA
An er?, i a
Municipio Barra da Est Iva^CaR'ilenso..
povoa.do eia baixo dos "" \ nselbcrtjs"" a»
S dia Cade fa de S incor a- Eitf- B . da
Est » va/Tr i un-fo do Si ncora -Entr * Ksi
i7. Alt. lim e 125®«. C. RUPESTRE«
Frondes ferteis earron« »
E.6. dos Santos ä S. Hayo 292
23.» #5^ 1991
04127117"
4176183,cae7bdeb-7ca1-490c-9e9a-297e5bba118f,NY,3892819,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4176183,http://sweetgum.nybg.org/images3/3281/616/03892819.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia x didicusana L.D.Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"New York Botanical Garden
Anemia X didicusana Gomez
det. J. T. Mickel, 1982
MUSEO NACIONAL DE COSTA RICA
HERBARIO NACIONAL
SAN JOSE
PROYECTO BIOSISTEMATICA DE HELECHOS NEOTROPICALES
Con financiamiento parcial de CONICIT.
03892819"
3680637,f803cffb-8fd1-4aa2-acc8-7c044938efea,NY,3361643,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3680637,http://sweetgum.nybg.org/images3/2808/416/03361643.jpg,Plantae,Pteridophyta,Anemiaceae,Anemia x mexiae L.S.Rabelo & Schwartsb.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,". _	F^rr>
An€t*x ¿oc
IliF	V /yyJOoCtg 1.5. KJUjl*
jC* ^oUowÀ/dl> .
Herbárlo VIC
De, '?•-&.	A ¿i
MTUÀmJU	“?
Herbàrio VIC	,
PC?.
Det^r¿. íioLJo &¿, 1,0 *
UNIVERSIDADE FEDERAL DE VINOSA
DEPARTAMENTO DE BIOLOGIA VEGETAL
HERBÁRIO VIC - VINOSA (MG, BRASIL)
ANEMIACEAE	VIC 46193
Espécie: Anemia hirsuta x tenella
Det./Data:
Proc.: Brasil, Minas Gerais, VÍ90sa, UFV, Pedreira da caprinocultura, 20°
46,18,,S, 42°5r06""W, 780 m
Obs.I Rupicola, humícola.
Col.: Schwartsburd, P.B. 3480	Data: 29 janeiro 2015
Rabello, L.S. & Miranda, C.V.
03361643"
4347237,8ca8afe7-f4c2-464f-b445-b1850c7ead2c,NY,4041087,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4347237,http://sweetgum.nybg.org/images3/3497/152/04041087.jpg,Plantae,Pteridophyta,Aspleniaceae,Asplenium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,INB 4141172,"C A
II) I» I) !l lllllüllllfl fllf! II!
ï NB0004141172
Plantas del Parque internacional La Amistad
COSTA RICA
Pter-ZAspleniaceae	dup.=3
Asplénium
Puntarenas: Buenos Aires. P.N. La Amistad. Cuenca Térraba-Slerpe. Buenos Aires
Potrero Grande, La Lucha. PILA Bosque Ralo de 5-25 m. Predominado por Quercus
bumelloldes, Magnolia sororum, Alfaroa costartcensls, Myrslne corlacea, Drymls
granadensis; sotobosque dominado por cnusquea sp.
09:08:112591 N -83:04:55.3240 W 2000 a 2500 m
Helecho abundante en materia orgánica. Muy común.
D. Soi an o 5098	23/Feb/2ÛGS
W. Gamboa
Una colaboración del Instituto Nacional de Biodiversidad (SNB). la
Universidad de Panamá (PMA) y The Natural History Museum, London
(BM) con el apoyo de Iniciativa DARWIN
04041087"
4347285,3055d958-6436-4b42-b45f-92eff3d7107a,NY,4041134,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4347285,http://sweetgum.nybg.org/images3/3497/195/04041134.jpg,Plantae,Pteridophyta,Aspleniaceae,Asplenium abscissum Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"The New York Botanical Garden
/\ spUn iunn absctesUr* [a////o/.
Robbin C. Moran, 2010 (NY)
HERBIER DE GUYANE CJ&7XT
I.R.D. - B.P.165 - 97323 CAYENNE CEDEX
ASPLENIACEAE
Asplénium hostmannîi G.H. Hieronymus
GUYANE FRANÇAISE
Localité : Saül ; pente des Monts Galbao.
Lat.: 03° 36’07” N Long.: 53° 15’49” W Alt.: 400 m
Habitat : forêt hygrophile de moyenne altitude sur pente drainée.
Type bio : herbacée	Phénologie : fertile
N Haut. :	Cire. :	Diam. :
Description :
Ecologie : Forêt primaire sur sol drainé, dans un faciès de ravin et
à proximité immédiate d’un torrent, aux environs de 400 mètres
d’altitude.
Localisation précise : pente orientale du massif de Galbao, à
proximité de la limite du permis PER « Limonade » de la société
Rexma, au sud-ouest du bourg de Saül.
Coll. : OLIVIER TOSTAIN, FRANÇOISE CROZIER,
TANGUY DEVILLE & VINCENT PELLETIER
N° 1807	Date : 15 février 2008
Dét. : Michel Boudrie	Année : 2008
Dupl. : CAY - P - NY - U
04041134"
4347288,313eb577-0545-49b9-9850-2d2db06d0da7,NY,4041137,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4347288,http://sweetgum.nybg.org/images3/3497/198/04041137.jpg,Plantae,Pteridophyta,Aspleniaceae,Asplenium abscissum Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America]; [Map associated with specimen],,,,,,,,"Expédition conjointe ORSTOM Cayenne /
Université d'Utrecht aux Montagnes de
la Trinité
Collections: J.J. de Granville, C.C.Berg,
M.J. Jansen-Jacobs, J. van Setten.
ST -U rv	yum U <?	\X( 1 J A	Ï ^		HERBIER du CENTRE ORSTÔf b.p. 165 - Cayenne - Guyane n° •. ^53° riatp . 6-2-84
i \ MAR SOU		t	?JÿL	on	FAMILLE .-POLYPODIACEAK NOM -Asplénium abscissum
	I’	k	w 5___I	5	Willd. NOM LOCAL ?
Plant up to 40 ora high; petiole and rachis
green turning 'blackish abaxially
sori brown
Montagne de la Trinité, sommet NE
ca. 430 m in high forest on S-slope of
Htable mountain1* in ""cha<blist'«Ea8t of
cam
CiW. vj . ?. 9-
Collection de GRANVILLE ? Pet. :K.U. Kramer »8/
R6!6renca couleurs : EXOTICA HORTICULTURAL COLOR QUIDS
04041137"
4344429,856ba7d9-dfd2-43e8-b5e3-7f2b3603f471,NY,4037321,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4344429,http://sweetgum.nybg.org/images3/3525/735/04037321.jpg,Plantae,Pteridophyta,Aspleniaceae,Asplenium abscissum Willd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"?
NEW YORK BOTANICA!. GARDEN
04037321
COSTA RICA
Museo Nadonal de Costa Rica
3J13	Chicago Naturai History Muséum
abfoîstwft Willdo
(d«t. R.G.Stolz« - 1967)
T*rr#etr*. Utrt Turrialba y FI orbaci».
Pela. Cartaio.
Altitud 600	Julio X6, 1963
Alfonso Jiménez M.
04037321"
